InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsPromotion,Sex,Region
709340,67340.0,Suggest,15,13/10/2023 04:42,17.99,49698,Germany,No,Male,North
385007,28825.0,Fear,19,31/07/2023 01:30,34.43,49618,France,Yes,Female,South
795993,83131.0,Real,10,24/11/2023 18:42,43.31,30864,Canada,Yes,Female,West
174145,85490.0,Eye,8,27/02/2024 00:22,11.27,53003,Germany,Yes,Female,South
287085,82642.0,Authority,6,21/07/2023 12:29,8.24,80953,France,Yes,Male,East
389095,15559.0,Evening,16,22/04/2023 15:28,32.61,71863,Canada,Yes,Female,North
259333,56410.0,Support,14,04/06/2023 15:55,39.34,34418,France,No,Female,South
770730,76302.0,Teach,6,07/01/2024 02:25,9.08,23537,Canada,Yes,Male,East
710411,19283.0,Character,1,25/04/2023 12:03,31.0,4111,United Kingdom,No,Male,East
374409,43971.0,Unit,3,06/04/2023 21:22,40.42,36218,United Kingdom,No,Male,South
313915,56907.0,Bar,11,27/09/2023 18:55,14.78,45789,United Kingdom,No,Male,West
88795,81553.0,Party,14,08/10/2023 18:36,38.65,35788,Australia,Yes,Male,East
822540,24988.0,Type,3,11/04/2023 08:08,44.08,30382,Canada,No,Female,West
831003,31578.0,After,8,15/11/2023 00:22,25.68,88213,Australia,Yes,Male,North
603755,74332.0,Price,19,31/08/2023 00:38,11.1,28638,Canada,Yes,Male,South
102413,62062.0,Everything,12,20/02/2024 11:09,21.55,82857,United Kingdom,Yes,Male,East
293752,72326.0,Business,10,14/11/2023 11:18,47.79,5201,Canada,Yes,Male,West
960121,93862.0,Long,4,16/02/2024 14:54,37.67,78266,United Kingdom,Yes,Male,North
213238,69437.0,Necessary,10,23/01/2024 03:15,26.84,59269,Australia,Yes,Female,West
210543,53910.0,Voice,1,23/03/2023 13:10,28.93,44960,France,Yes,Male,East
494900,32202.0,Statement,13,24/10/2023 00:58,16.02,90077,Canada,No,Female,East
358373,99877.0,Nothing,3,20/05/2023 17:32,40.04,81239,Canada,Yes,Male,East
725389,26706.0,Congress,13,04/02/2024 20:55,42.37,16143,Germany,No,Male,East
163363,49459.0,Whether,14,28/01/2024 02:01,45.75,18089,France,Yes,Male,North
621113,12385.0,Talk,12,25/03/2023 00:55,24.51,56604,Australia,No,Male,East
569698,16333.0,Maintain,12,14/03/2024 14:31,33.01,91443,United Kingdom,Yes,Female,East
552031,57882.0,Lose,9,02/12/2023 00:12,7.86,16535,United Kingdom,No,Male,South
832631,68097.0,Stop,9,06/05/2023 10:03,44.8,62823,France,Yes,Male,South
925388,50012.0,Letter,16,05/03/2024 18:34,8.94,82257,Germany,Yes,Male,East
846827,41730.0,Those,11,29/10/2023 05:07,10.77,81561,Canada,Yes,Male,West
893947,22842.0,Once,8,22/04/2023 21:54,23.27,68702,United Kingdom,No,Male,East
281060,13899.0,Stop,18,27/02/2024 17:25,17.72,23417,Australia,Yes,Male,East
818627,84915.0,Sure,17,26/03/2023 13:45,37.75,6004,United States,No,Female,East
226276,10204.0,Capital,4,21/07/2023 07:11,9.58,33369,Germany,No,Male,North
324744,90331.0,Least,19,27/10/2023 16:45,24.15,29284,United Kingdom,No,Female,South
622956,92762.0,Right,6,11/11/2023 22:32,20.11,97700,Australia,No,Female,East
864775,99515.0,Certain,2,15/03/2024 00:40,2.13,784,Australia,Yes,Male,North
408981,51168.0,Thing,3,04/06/2023 12:17,1.07,10681,United States,Yes,Male,North
796293,41554.0,Above,10,20/10/2023 06:34,14.48,8900,United States,No,Female,South
20909,56188.0,Usually,9,08/11/2023 21:24,40.07,21612,Canada,No,Female,West
137517,25157.0,Their,6,30/12/2023 06:52,20.08,94145,France,Yes,Male,North
764231,89212.0,Dark,18,12/02/2024 16:10,42.73,68154,Germany,Yes,Female,South
544050,83039.0,Work,6,06/07/2023 05:37,26.85,10130,France,Yes,Male,East
208509,56998.0,Forget,9,30/04/2023 03:33,38.77,3007,United Kingdom,No,Female,North
266481,17746.0,Short,16,25/10/2023 23:21,21.73,99374,France,No,Male,North
657632,27834.0,Cause,20,06/08/2023 08:28,20.41,37000,Germany,Yes,Male,North
247337,64866.0,Lead,8,01/12/2023 06:25,49.15,28933,Canada,Yes,Female,East
801695,82819.0,Everybody,10,14/03/2024 16:04,2.88,39728,United States,Yes,Male,West
796838,97169.0,Lawyer,4,27/02/2024 11:38,31.95,65745,United Kingdom,Yes,Female,South
850604,84002.0,Local,5,02/09/2023 15:47,40.63,40031,United Kingdom,Yes,Male,South
67401,85121.0,Drive,4,19/11/2023 13:15,1.55,65935,United States,No,Female,South
788447,34498.0,Science,2,26/11/2023 15:06,2.79,98000,United Kingdom,No,Female,West
402042,26275.0,Option,15,04/12/2023 12:10,16.69,57244,Germany,No,Female,West
59143,34711.0,See,18,27/09/2023 06:26,34.32,79866,United Kingdom,Yes,Female,East
902296,61183.0,Choose,13,26/10/2023 20:11,38.83,64126,United States,Yes,Female,South
426305,81506.0,Remember,14,30/06/2023 01:51,49.81,64134,United Kingdom,Yes,Female,North
509047,71786.0,Them,5,27/10/2023 17:51,29.78,49502,Canada,Yes,Male,South
748745,41373.0,This,8,19/07/2023 12:00,4.05,7616,Germany,No,Male,North
42180,85448.0,That,3,10/05/2023 16:05,19.54,78820,United States,No,Male,West
38161,94735.0,Sometimes,2,05/04/2023 10:54,29.05,75100,United States,Yes,Male,North
580089,84134.0,Hotel,4,14/03/2024 11:08,20.99,37584,Australia,Yes,Male,East
314551,20871.0,Increase,6,27/04/2023 00:27,15.58,67709,Canada,Yes,Male,South
62288,51256.0,Brother,9,24/05/2023 04:06,12.86,65055,United Kingdom,Yes,Male,South
240729,59995.0,Join,18,25/11/2023 02:20,22.78,2929,United States,No,Female,North
140276,74559.0,Ever,14,26/08/2023 09:26,30.03,85200,United States,No,Male,East
403567,16654.0,Offer,8,31/08/2023 09:20,47.5,20166,Germany,No,Male,North
544952,41788.0,Tax,20,08/09/2023 15:29,42.34,70768,Canada,Yes,Male,North
914379,20496.0,One,12,25/03/2023 02:38,14.62,44269,Australia,No,Female,East
609765,81018.0,Heart,15,16/07/2023 03:26,15.08,64692,Canada,Yes,Male,South
453686,48250.0,Increase,13,27/02/2024 20:55,29.29,85007,Australia,Yes,Male,South
227425,68865.0,Actually,2,20/04/2023 20:42,26.74,82357,Germany,Yes,Female,West
183014,96693.0,Top,5,15/01/2024 05:09,19.48,67620,Australia,Yes,Female,East
963469,92341.0,Agency,16,23/05/2023 23:51,23.93,36283,United Kingdom,Yes,Male,West
91666,46022.0,Late,5,19/01/2024 12:19,18.72,80867,United States,No,Female,West
305292,40677.0,Often,13,16/07/2023 11:40,1.57,67262,Canada,Yes,Male,East
919160,93482.0,Us,3,09/12/2023 17:03,31.66,53362,Australia,No,Male,South
889868,13761.0,Republican,20,26/05/2023 14:31,8.25,65153,France,Yes,Female,South
768602,45442.0,Here,5,20/03/2024 20:45,10.88,29388,Germany,Yes,Male,East
546888,31976.0,Sit,14,17/09/2023 04:46,39.76,48733,United States,No,Male,South
433605,64015.0,Simple,4,23/07/2023 03:41,32.24,7271,Australia,Yes,Female,South
726675,90676.0,Society,4,08/11/2023 02:47,23.68,34200,United States,Yes,Female,West
254202,47900.0,Discover,6,16/12/2023 17:34,26.42,3319,Australia,Yes,Male,North
509181,14804.0,Apply,12,18/12/2023 06:54,30.41,55039,United States,No,Female,North
690566,93104.0,Food,15,15/05/2023 10:53,26.94,23585,Canada,Yes,Female,West
572767,38725.0,Interview,4,09/03/2024 10:40,39.11,81840,Canada,Yes,Female,West
867594,48712.0,Field,19,15/02/2024 12:42,29.74,51379,France,No,Male,South
218802,17904.0,Imagine,19,26/12/2023 23:06,33.81,48118,Australia,No,Male,North
11988,35729.0,Town,11,06/04/2023 23:29,44.64,68262,United States,No,Female,South
860289,90620.0,Actually,16,01/04/2023 11:00,14.22,79834,France,No,Male,South
714599,85814.0,Perhaps,13,18/03/2024 03:06,6.27,2919,Australia,Yes,Female,North
37255,15193.0,Because,14,13/10/2023 07:41,33.83,22416,France,No,Female,South
921825,89948.0,Toward,19,01/10/2023 06:44,15.48,26303,Canada,Yes,Male,North
598059,26352.0,Author,5,07/06/2023 09:39,26.02,30740,United Kingdom,No,Female,West
8632,91562.0,Behavior,7,16/07/2023 10:59,34.28,21556,United States,Yes,Female,North
233037,17994.0,Cause,11,12/10/2023 23:43,6.5,39101,France,Yes,Male,East
71901,16362.0,Yet,10,13/06/2023 06:57,20.85,74473,Germany,Yes,Female,North
313456,56536.0,Billion,7,06/04/2023 01:28,26.33,8806,United States,No,Female,West
479803,55774.0,Rule,16,05/03/2024 21:44,27.12,5160,Australia,No,Female,East
976056,25527.0,Claim,18,26/08/2023 09:25,19.94,22873,Germany,No,Female,West
861550,65332.0,Show,3,09/03/2024 09:46,5.17,95732,Australia,Yes,Male,North
773333,25976.0,Speech,1,30/10/2023 14:47,12.67,28706,France,No,Female,North
695766,34841.0,Address,15,01/08/2023 21:33,37.37,56647,Canada,Yes,Male,East
973787,78676.0,Quality,2,06/10/2023 06:28,39.02,72303,Australia,No,Male,North
165336,21739.0,Show,2,19/06/2023 01:43,34.94,25680,Australia,No,Male,South
104552,92268.0,Leg,6,04/09/2023 09:07,28.23,34233,France,No,Female,North
522044,90651.0,School,1,13/04/2023 07:37,18.66,21817,United States,Yes,Female,North
135577,84451.0,Two,14,25/08/2023 06:21,3.28,64175,Canada,No,Female,North
786816,41825.0,Article,14,21/02/2024 22:38,0.74,82320,Germany,No,Male,North
22694,50926.0,Event,16,21/06/2023 06:48,19.41,37319,Australia,Yes,Male,South
215001,31728.0,Allow,6,12/12/2023 06:10,17.93,88616,France,No,Female,East
340030,19444.0,Happy,14,30/07/2023 21:01,37.61,10193,United Kingdom,No,Male,East
565931,12747.0,Material,4,01/06/2023 15:40,8.32,64082,United States,No,Male,South
140555,81967.0,Wish,7,26/08/2023 15:47,2.76,4197,Germany,No,Male,North
331785,52319.0,Place,20,09/09/2023 23:45,15.08,97885,Canada,Yes,Male,West
41812,78916.0,Mr,20,18/03/2024 17:39,26.71,69912,United States,No,Female,South
585343,72075.0,Kitchen,5,04/01/2024 14:52,6.04,9846,United Kingdom,No,Female,South
441240,60262.0,Yourself,1,10/10/2023 20:44,5.44,3332,United Kingdom,Yes,Male,North
51740,94131.0,First,16,23/03/2023 21:49,42.05,17922,France,Yes,Male,South
940600,26681.0,Arrive,16,22/02/2024 13:27,34.4,10592,Australia,No,Male,South
169298,52419.0,Sure,13,18/08/2023 12:31,43.94,87185,France,Yes,Male,West
352712,79640.0,Drive,13,04/08/2023 20:53,20.08,26634,Australia,Yes,Female,East
142197,62585.0,Daughter,4,02/03/2024 08:59,45.18,43676,United States,Yes,Male,West
46941,19713.0,Open,1,06/04/2023 15:00,27.41,9428,Australia,No,Male,South
323142,77873.0,Hospital,20,21/08/2023 22:55,2.51,14481,France,No,Female,North
599730,32547.0,Head,3,27/06/2023 12:23,25.93,2124,Canada,No,Male,West
163765,25337.0,Say,1,12/11/2023 03:42,11.24,20697,France,Yes,Male,East
123022,60782.0,Course,5,15/05/2023 04:32,14.97,2836,Australia,Yes,Male,South
763449,24265.0,Success,4,04/03/2024 00:49,2.58,97956,Australia,No,Female,West
973018,77132.0,Write,18,28/02/2024 20:44,7.46,83861,France,Yes,Female,East
113039,88589.0,Have,18,24/01/2024 00:10,47.69,12104,Canada,No,Male,North
133446,15401.0,Direction,16,21/01/2024 16:46,35.1,69679,France,Yes,Male,North
601683,54684.0,Make,15,07/01/2024 18:47,19.39,13207,Australia,No,Female,West
599507,28157.0,Investment,20,09/07/2023 08:48,34.67,8086,Germany,No,Female,South
897796,49306.0,Learn,10,05/07/2023 18:44,10.23,32162,Canada,Yes,Female,West
913901,47656.0,American,12,13/06/2023 10:33,30.84,75555,Canada,No,Male,South
520741,57548.0,Network,19,31/07/2023 03:20,18.59,28350,France,No,Female,North
536696,59762.0,Thus,8,19/02/2024 12:13,14.94,87623,Canada,Yes,Female,South
105032,39528.0,Good,10,29/12/2023 09:19,23.02,68383,France,No,Male,East
712060,38231.0,Race,9,05/05/2023 19:55,49.15,68607,Canada,No,Male,East
153148,72543.0,Because,6,23/07/2023 17:12,10.08,43438,Australia,Yes,Female,South
425481,27241.0,Chance,11,11/06/2023 05:44,23.07,22174,France,No,Male,West
223639,85840.0,Decade,20,23/12/2023 22:34,43.15,44451,Canada,No,Male,West
687027,64986.0,Market,12,02/02/2024 21:22,11.75,54009,Australia,No,Female,East
541439,14230.0,That,7,25/09/2023 17:25,45.11,81994,Canada,Yes,Female,East
559148,36826.0,Full,18,29/05/2023 13:48,8.82,79804,Germany,Yes,Male,South
474048,77849.0,Save,8,30/07/2023 01:57,14.68,9510,Australia,Yes,Female,West
185087,23340.0,Teacher,14,03/04/2023 17:19,36.74,96971,United Kingdom,Yes,Male,West
103167,12090.0,Model,11,19/02/2024 00:55,21.67,39251,United Kingdom,No,Male,East
785201,21458.0,Think,7,30/10/2023 23:33,42.98,35153,United Kingdom,No,Female,West
804273,28073.0,Speak,19,12/05/2023 08:43,9.05,10280,Australia,No,Male,North
911079,56705.0,Development,12,01/06/2023 21:18,44.77,37261,Canada,No,Male,South
665816,14898.0,Who,7,22/05/2023 09:34,37.21,13157,Germany,Yes,Male,East
332244,99853.0,Instead,20,10/05/2023 09:39,5.99,85487,United Kingdom,No,Male,North
794756,84824.0,Next,5,02/06/2023 18:53,11.24,9829,France,No,Male,North
442739,74384.0,Listen,7,16/08/2023 14:02,26.17,26728,Canada,Yes,Male,North
676276,20473.0,Actually,10,30/03/2023 10:59,49.55,83902,United Kingdom,Yes,Male,South
138308,69244.0,Vote,7,05/01/2024 03:18,11.16,60254,United Kingdom,No,Male,South
187090,12160.0,Training,18,19/12/2023 08:46,33.18,11977,Australia,No,Female,West
526593,96250.0,West,19,06/01/2024 01:14,16.44,85453,Germany,No,Female,West
453608,44281.0,Western,3,22/09/2023 20:01,29.53,23958,France,No,Male,West
611961,98830.0,Ok,7,19/12/2023 23:24,45.12,19780,Canada,Yes,Male,South
528284,31794.0,Miss,8,03/01/2024 23:34,9.94,12097,United Kingdom,No,Female,South
434899,38372.0,Product,9,08/02/2024 15:28,25.89,69151,United States,No,Male,West
94001,22686.0,Writer,13,31/03/2023 07:32,34.42,40701,France,No,Male,West
963680,16510.0,First,17,04/06/2023 22:22,29.44,2269,Germany,No,Female,East
201475,57113.0,Ago,6,28/07/2023 17:57,28.06,78041,Australia,Yes,Male,North
945417,52198.0,Language,6,07/02/2024 08:55,4.74,79553,Canada,Yes,Female,West
608610,40878.0,We,13,30/03/2023 14:59,32.64,27239,United States,Yes,Female,North
69929,87655.0,Crime,16,30/08/2023 01:50,26.78,9384,United States,No,Male,East
120491,72021.0,Policy,20,01/01/2024 14:55,18.42,77075,Germany,Yes,Female,East
579678,56201.0,Task,19,15/10/2023 05:54,41.79,55366,Germany,Yes,Female,North
138349,29974.0,Anything,5,22/09/2023 18:07,3.96,35166,United States,No,Female,North
655124,98514.0,Rich,20,04/11/2023 20:01,36.52,46345,France,No,Male,East
952057,82686.0,Federal,19,18/09/2023 20:28,28.31,95786,Australia,Yes,Female,North
531065,95047.0,Business,15,18/02/2024 23:47,43.2,75020,Australia,Yes,Female,North
989458,24245.0,Player,2,02/02/2024 07:52,2.15,21450,United States,Yes,Male,South
359568,99791.0,Determine,16,22/08/2023 03:52,6.5,68053,Canada,Yes,Male,North
789892,57340.0,Kind,19,29/03/2023 14:22,28.4,29945,Germany,Yes,Male,East
869297,87865.0,Various,10,14/03/2024 16:29,11.84,3288,France,Yes,Female,East
105244,38953.0,Like,13,23/08/2023 08:42,33.27,47095,France,Yes,Female,North
568157,55920.0,Center,8,06/11/2023 15:46,29.55,69042,Canada,Yes,Female,North
653406,94660.0,Personal,17,26/07/2023 06:00,16.68,31068,France,No,Male,South
841458,15338.0,Able,2,25/10/2023 13:54,11.74,90511,Canada,No,Female,East
159785,22608.0,Moment,7,04/05/2023 14:03,5.28,78519,Germany,No,Male,East
486476,35251.0,Remain,13,04/11/2023 08:16,34.05,79649,United Kingdom,No,Female,West
892853,60924.0,Place,12,08/08/2023 23:53,31.74,68723,Germany,Yes,Male,East
691251,28515.0,Already,7,10/04/2023 15:28,0.97,67653,United States,Yes,Female,East
878924,76054.0,Wear,16,09/03/2024 12:36,30.81,15339,Canada,No,Female,West
188083,47123.0,Side,18,29/08/2023 13:10,47.57,7106,France,No,Male,East
432971,72909.0,Ever,10,26/11/2023 21:00,24.81,98368,Australia,No,Male,East
222272,75702.0,West,10,22/02/2024 20:08,13.06,15460,Canada,No,Female,West
415861,88405.0,Drug,17,13/12/2023 09:52,43.25,64149,Germany,No,Male,South
41629,76174.0,Could,17,14/07/2023 16:15,22.02,64740,Germany,Yes,Female,North
799424,55651.0,Rest,17,06/10/2023 17:19,11.55,73706,Canada,No,Male,East
757884,28772.0,Religious,4,20/01/2024 21:47,28.0,4458,Germany,Yes,Female,North
683711,68934.0,Glass,9,24/11/2023 16:22,10.91,91023,Canada,Yes,Male,East
503900,60244.0,Ever,8,12/04/2023 07:46,6.26,87528,France,No,Female,South
268496,19239.0,Site,1,04/06/2023 10:26,22.0,29573,France,No,Male,West
282824,12836.0,Our,2,05/01/2024 14:55,48.03,5922,United Kingdom,Yes,Female,South
299001,46360.0,Claim,5,14/04/2023 14:11,2.08,36837,United States,No,Female,North
653450,95673.0,Light,19,29/01/2024 08:18,22.8,38404,Canada,Yes,Male,East
790130,73749.0,Next,9,19/07/2023 21:56,10.37,48142,United States,Yes,Male,East
449841,98392.0,Significant,11,29/08/2023 20:27,1.98,51361,United States,Yes,Female,North
911622,39127.0,Expect,20,10/08/2023 01:16,41.39,51167,United Kingdom,Yes,Male,West
360727,85469.0,Student,17,25/11/2023 01:45,25.32,61627,Canada,No,Male,West
748426,32718.0,Score,17,06/08/2023 14:39,49.54,78474,United Kingdom,Yes,Male,North
432008,13145.0,Figure,18,05/09/2023 12:45,11.8,31526,France,Yes,Male,North
424269,82106.0,Us,3,25/07/2023 23:54,41.06,67025,Canada,No,Male,South
673041,66064.0,Authority,8,04/05/2023 03:34,33.93,34329,United Kingdom,No,Male,West
932053,96493.0,Government,19,10/07/2023 02:01,2.13,42672,Germany,No,Male,West
210637,21603.0,Job,12,10/06/2023 13:09,0.82,53568,United States,Yes,Male,South
858324,23599.0,Under,18,20/01/2024 14:20,41.09,34134,Germany,No,Female,North
392466,84483.0,Note,13,19/06/2023 01:28,31.42,34309,Canada,No,Female,East
172737,27599.0,Material,9,22/05/2023 15:41,39.39,65200,United States,Yes,Male,North
469109,19218.0,Street,8,06/07/2023 20:10,7.83,82089,United States,No,Female,North
470428,16664.0,Sound,5,14/07/2023 09:44,37.07,76339,Germany,Yes,Male,South
944180,49303.0,Fire,15,25/03/2023 17:43,48.84,97062,France,Yes,Female,South
108927,51420.0,Husband,18,04/05/2023 02:42,16.14,99122,Germany,No,Female,East
862687,99478.0,International,5,23/09/2023 13:18,48.85,81761,United Kingdom,Yes,Male,North
147873,77809.0,Suggest,5,28/12/2023 01:16,47.65,85861,Australia,No,Male,East
571908,79767.0,Describe,16,03/02/2024 23:39,49.95,44994,United States,Yes,Female,North
338520,57171.0,Third,19,01/01/2024 19:38,3.65,94663,Germany,Yes,Male,North
441953,49066.0,Later,8,02/08/2023 02:40,40.22,64974,Australia,Yes,Male,West
928260,26504.0,Brother,5,20/06/2023 08:10,6.59,26794,Germany,Yes,Female,North
97471,83220.0,Popular,15,05/07/2023 07:45,26.26,57108,United Kingdom,Yes,Male,West
138476,94476.0,Consider,8,03/02/2024 12:07,24.14,63067,France,Yes,Female,West
4443,91795.0,Miss,10,28/03/2023 11:01,41.79,74293,United States,No,Male,East
857300,25569.0,Production,20,03/01/2024 14:17,44.71,24077,France,No,Male,North
490395,41202.0,Me,20,11/07/2023 10:05,19.76,1990,France,No,Male,West
840690,40494.0,Wear,4,08/09/2023 01:08,17.43,48943,United States,No,Female,East
34314,16962.0,Just,6,19/09/2023 17:03,42.47,21218,Australia,Yes,Male,South
595282,97827.0,Interview,17,25/06/2023 14:16,16.15,14045,Canada,Yes,Male,South
118209,80050.0,Meeting,16,12/02/2024 01:46,17.55,94191,Canada,Yes,Male,North
125801,47791.0,Apply,3,01/06/2023 02:06,30.34,85751,Germany,No,Male,South
58969,23110.0,Lay,16,12/05/2023 14:44,33.33,49587,Germany,Yes,Male,North
965836,80417.0,Teach,10,10/01/2024 23:58,10.75,84130,Canada,Yes,Female,East
668616,74522.0,Bit,10,20/12/2023 03:36,44.66,85185,France,Yes,Male,North
549681,83491.0,None,4,16/06/2023 08:04,20.3,48245,France,No,Male,East
667301,57341.0,Local,5,14/11/2023 10:54,1.62,79284,United Kingdom,No,Female,East
905223,64458.0,Exist,10,28/12/2023 14:16,45.55,86492,Germany,Yes,Male,South
713104,93424.0,Statement,9,06/01/2024 18:30,43.79,12878,Australia,No,Male,West
139176,71183.0,From,13,29/05/2023 16:42,16.41,37643,United States,Yes,Female,South
580794,50117.0,Instead,19,08/05/2023 02:21,8.2,58308,United States,No,Male,West
953880,84601.0,Check,17,05/07/2023 01:54,36.5,89077,Canada,No,Female,South
271977,72121.0,At,15,31/01/2024 19:27,10.63,13085,United States,Yes,Female,North
196591,88452.0,Customer,5,14/09/2023 07:24,4.73,52253,Canada,Yes,Male,South
632049,23969.0,Those,16,02/11/2023 17:08,32.16,33168,Germany,No,Male,South
307112,58594.0,Successful,11,24/04/2023 02:18,40.49,31211,Germany,No,Female,West
574442,93495.0,Generation,10,16/08/2023 10:25,48.55,54294,Germany,No,Male,West
800360,26275.0,Few,15,01/05/2023 11:25,1.86,76783,United Kingdom,No,Male,West
20323,56144.0,Very,15,01/01/2024 23:01,41.26,40988,France,No,Female,West
370609,53870.0,Subject,19,19/02/2024 22:55,17.14,17378,United States,Yes,Male,East
708004,78957.0,Born,10,04/12/2023 17:39,24.37,99847,France,No,Female,West
982626,88021.0,Industry,9,14/07/2023 08:08,38.4,69421,Germany,No,Female,North
118408,81970.0,Tough,16,05/08/2023 04:15,27.21,71635,United States,Yes,Male,North
748717,95376.0,Lot,6,11/03/2024 11:39,9.79,75377,United States,Yes,Male,East
564373,76260.0,Member,10,21/01/2024 05:16,23.72,74983,United Kingdom,No,Female,South
588124,30635.0,Vote,3,16/10/2023 13:59,26.87,83492,United Kingdom,No,Female,North
520655,56465.0,Policy,8,29/05/2023 16:55,46.16,28917,United States,No,Male,South
160921,53518.0,Year,20,12/06/2023 21:15,39.56,33759,United States,No,Male,West
281902,25173.0,Contain,14,16/07/2023 10:13,36.82,12420,France,Yes,Male,South
